State,District,Year,Crop,Area_Hectare,Production_Tonnes,Yield_Tonnes_per_Hectare,primary_soil_type,secondary_soil_type,ph_level,organic_matter_percent,nitrogen_level,phosphorus_level,potassium_level,water_holding_capacity_percent,drainage,erosion_risk,salinity_level,texture,depth_cm,elevation_meters,slope_percent,cation_exchange_capacity,bulk_density,infiltration_rate_mm_per_hour,available_water_capacity_mm,micronutrient_status,soil_temperature_celsius,major_constraints,land_use_pattern,irrigation_potential,groundwater_depth_meters,total_annual_rainfall,kharif_rainfall,rabi_rainfall,summer_rainfall,avg_annual_soil_moisture,avg_kharif_moisture,avg_rabi_moisture,avg_summer_moisture
bihar,bhagalpur,2020,sugarcane,3219.0,194265.0,60.35,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,,,,,19.04584273081761,26.43964350098039,14.493998757407407,18.73530652962963
bihar,bhagalpur,2020,tobacco,8.0,14.0,1.75,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,,,,,19.04584273081761,26.43964350098039,14.493998757407407,18.73530652962963
bihar,bhagalpur,2020,turmeric,27.0,29.0,1.07,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,,,,,19.04584273081761,26.43964350098039,14.493998757407407,18.73530652962963
bihar,bhagalpur,2021,coriander,88.0,79.0,0.9,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,,,,,18.15228844925373,25.378442311650485,12.269474127884614,15.98046618032787
bihar,bhagalpur,2021,garlic,20.0,31.0,1.55,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,,,,,18.15228844925373,25.378442311650485,12.269474127884614,15.98046618032787
bihar,bhagalpur,2021,sugarcane,1539.0,64027.0,41.6,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,,,,,18.15228844925373,25.378442311650485,12.269474127884614,15.98046618032787
bihar,bhagalpur,2021,tobacco,8.0,14.0,1.75,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,,,,,18.15228844925373,25.378442311650485,12.269474127884614,15.98046618032787
bihar,bhagalpur,2021,turmeric,26.0,28.0,1.08,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,,,,,18.15228844925373,25.378442311650485,12.269474127884614,15.98046618032787
bihar,bhagalpur,2022,coriander,89.0,79.0,0.89,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,150.8957200435,102.91437674880001,32.494022052700004,15.487321242,17.099347333498976,20.437887459161466,15.159434264597241,14.981053007692308
bihar,bhagalpur,2022,garlic,20.0,31.0,1.55,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,150.8957200435,102.91437674880001,32.494022052700004,15.487321242,17.099347333498976,20.437887459161466,15.159434264597241,14.981053007692308
bihar,bhagalpur,2022,sugarcane,1508.0,59608.0,39.53,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,150.8957200435,102.91437674880001,32.494022052700004,15.487321242,17.099347333498976,20.437887459161466,15.159434264597241,14.981053007692308
bihar,bhagalpur,2022,tobacco,8.0,14.0,1.75,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,150.8957200435,102.91437674880001,32.494022052700004,15.487321242,17.099347333498976,20.437887459161466,15.159434264597241,14.981053007692308
bihar,bhagalpur,2022,turmeric,26.0,28.0,1.08,laterite,alluvial,6.3,2.4,medium,low,medium,40.7,moderate,medium,moderately_saline,sandy_loam,61.0,741.0,12.4,29.3,1.1,31.7,122.7,deficient,22.8,none,urban,high,32.8,150.8957200435,102.91437674880001,32.494022052700004,15.487321242,17.099347333498976,20.437887459161466,15.159434264597241,14.981053007692308
bihar,bhojpur,1997,coriander,33.0,17.0,0.52,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1997,dry_chillies,2.0,2.0,1.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1997,garlic,4.0,5.0,1.25,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1997,onion,493.0,3895.0,7.9,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1997,potato,3228.0,33525.0,10.39,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1997,ragi,19.0,17.0,0.89,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1997,sannhamp,9.0,4.0,0.44,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1997,sugarcane,319.0,16154.0,50.64,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1998,coriander,29.0,18.0,0.62,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1998,dry_chillies,1.0,1.0,1.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1998,garlic,6.0,9.0,1.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1998,onion,358.0,2714.0,7.58,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1998,potato,2661.0,31845.0,11.97,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1998,sugarcane,310.0,7073.0,22.82,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1998,sweet_potato,1.0,11.0,11.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1999,dry_chillies,25.0,36.0,1.44,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1999,garlic,6.0,9.0,1.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1999,onion,495.0,4133.0,8.35,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1999,potato,3664.0,39309.0,10.73,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,1999,sugarcane,231.0,4981.0,21.56,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2000,onion,318.0,3387.0,10.65,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2000,potato,3965.0,43197.0,10.89,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2000,sugarcane,209.0,4824.0,23.08,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2001,coriander,2.0,1.0,0.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2001,garlic,2.0,3.0,1.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2001,onion,317.0,2663.0,8.4,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2001,potato,3053.0,42886.0,14.05,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2001,sugarcane,162.0,6437.0,39.73,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2002,coriander,2.0,2.0,1.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2002,garlic,2.0,3.0,1.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2002,onion,326.0,2621.0,8.04,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2002,potato,3048.0,32074.0,10.52,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2002,sugarcane,152.0,5628.0,37.03,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2003,coriander,4.0,3.0,0.75,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2003,dry_chillies,4.0,4.0,1.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2003,garlic,5.0,7.0,1.4,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2003,onion,376.0,3042.0,8.09,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2003,potato,2997.0,36595.0,12.21,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2003,sugarcane,151.0,5431.0,35.97,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2004,coriander,4.0,3.0,0.75,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2004,garlic,2.0,3.0,1.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2004,onion,387.0,2825.0,7.3,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2004,potato,2684.0,23028.0,8.58,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2004,sannhamp,1.0,1.0,1.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2004,sugarcane,233.0,9563.0,41.04,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2005,coriander,20.0,16.0,0.8,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2005,dry_chillies,30.0,26.0,0.87,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2005,garlic,5.0,7.0,1.4,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2005,onion,534.0,4560.0,8.54,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2005,potato,3639.0,32523.0,8.94,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2005,sannhamp,2.0,1.0,0.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2005,sugarcane,126.0,5278.0,41.89,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2005,sweet_potato,13.0,195.0,15.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2005,turmeric,3.0,3.0,1.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2007,coriander,15.0,11.0,0.73,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2007,onion,673.0,4772.0,7.09,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2007,potato,4757.0,37156.0,7.81,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2007,sugarcane,250.0,9573.0,38.29,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2007,sweet_potato,10.0,148.0,14.8,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2008,dry_chillies,18.0,12.0,0.67,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2008,garlic,6.0,9.0,1.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2008,onion,622.0,4976.0,8.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2008,sugarcane,255.0,11782.0,46.2,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2008,turmeric,3.0,4.0,1.33,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2009,sugarcane,251.0,11231.0,44.75,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2010,sugarcane,251.0,11528.0,45.93,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2012,sugarcane,353.0,13953.0,39.53,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2013,sugarcane,280.0,14576.0,52.06,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2014,sugarcane,542.0,36117.0,66.64,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2015,sugarcane,209.0,9843.0,47.1,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2016,coriander,34.0,28.0,0.82,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2016,garlic,18.0,28.0,1.56,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2016,ginger,1.0,2.0,2.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2016,sugarcane,205.0,11143.0,54.36,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2016,turmeric,22.0,21.0,0.95,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2017,coriander,13.0,11.0,0.85,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2017,garlic,9.0,14.0,1.56,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2017,sugarcane,47.0,2999.0,63.81,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2017,turmeric,1.0,1.0,1.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,,,,
bihar,bhojpur,2018,coriander,2.0,2.0,1.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,118.430378354,118.251881886,0.178496468,0.0,16.110404755,27.17187308571428,10.1542295,0.0
bihar,bhojpur,2018,sugarcane,2.0,119.0,59.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,118.430378354,118.251881886,0.178496468,0.0,16.110404755,27.17187308571428,10.1542295,0.0
bihar,bhojpur,2019,sugarcane,1.0,61.0,61.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,15.684268364935065,24.87208490222222,11.389853735576924,5.406312502702703
bihar,bhojpur,2021,sugarcane,2.0,115.0,57.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,,,,,18.426703806137184,26.035708975247523,13.517981013043478,15.082336578688524
bihar,bhojpur,2022,garlic,4.0,6.0,1.5,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,136.0290794216,99.5898600422,5.8471237384,30.592095641,18.283027944414005,22.875171140332725,15.948452745741829,14.920624622727273
bihar,bhojpur,2022,sugarcane,1.0,69.0,69.0,laterite,alluvial,5.9,2.7,medium,medium,medium,47.2,good,high,normal,silt_loam,174.0,663.0,10.0,32.5,1.6,39.9,142.1,deficient,17.9,none,agriculture,medium,19.8,136.0290794216,99.5898600422,5.8471237384,30.592095641,18.283027944414005,22.875171140332725,15.948452745741829,14.920624622727273
